gene:AT1G04647	0	16	2
gene:AT1G07637	0	11	0
gene:AT1G72855	0	0	1
gene:AT1G06717	0	203	0
gene:AT1G04503	0	364	0
gene:AT1G04833	0	47	1
gene:AT1G09617	0	7	0
gene:AT1G08003	0	52	0
gene:AT1G05687	0	37	0
gene:AT1G05333	0	0	0
gene:AT1G07128	0	16	11
gene:AT1G09453	0	2	0
gene:AT1G04973	0	21	0
gene:AT1G74205	0	0	0
gene:AT1G13448	10	13	14
gene:AT1G05562	0	100	43
gene:AT1G05523	0	98	0
gene:AT1G04437	0	10	0
gene:AT1G09003	0	0	0
gene:AT1G08567	0	4	0
gene:AT1G05297	0	7	0
gene:AT1G07753	0	51	0
gene:AT1G09907	0	20	0
gene:AT1G69572	0	7	49
gene:AT1G74545	1	0	7
gene:AT1G04913	0	6	0
gene:AT1G09257	0	5	0
gene:AT1G07653	0	12	0
gene:AT1G04053	0	0	2
gene:AT1G05267	0	0	0
gene:AT1G60545	45	0	45
gene:AT1G05873	0	16	0
gene:AT1G05557	0	0	1
gene:AT1G04073	0	8	0
gene:AT1G07813	0	6	0
gene:AT1G07697	0	1	0
gene:AT1G05143	0	12	0
gene:AT1G04157	0	15	0
gene:AT1G05767	0	2	0
gene:AT1G05383	0	0	0
gene:AT1G09167	0	0	0
gene:AT1G09913	1	13	1
gene:AT1G04163	0	6	0
gene:AT1G05927	0	0	0
gene:AT1G04817	0	0	0
gene:AT1G09917	0	11	0
gene:AT1G04893	0	30	0
gene:AT1G07803	0	21	0
gene:AT1G04643	0	0	0
gene:AT1G07603	0	139	0
gene:AT1G05363	0	7	0
gene:AT1G07887	0	0	0
gene:AT1G04007	1	23	0
gene:AT1G07119	2	0	11
gene:AT1G71828	0	1	0
gene:AT1G09367	3	3	0
gene:AT1G05253	0	148	0
gene:AT1G07513	0	9	3
gene:AT1G06207	1	18	0
gene:AT1G08857	1	15	2
gene:AT1G05833	2	36	0
gene:AT1G28685	2	38	12
gene:AT1G08973	0	3	12
gene:AT1G05977	0	2	0
gene:AT1G09437	0	0	0
gene:AT1G08563	1	1	0
gene:AT1G08477	0	89	0
gene:AT1G04117	0	4	0
gene:AT1G05023	6	22	0
gene:AT1G05123	0	14	0
gene:AT1G07943	0	7	0
gene:AT1G05347	0	42	0
gene:AT1G04587	1	10	0
gene:AT1G04247	1	5	0
gene:AT1G09443	0	72	0
gene:AT1G09827	0	2	0
gene:AT1G07993	0	234	0
gene:AT1G04803	0	1	0
gene:AT1G09193	0	335	0
gene:AT1G30282	0	137	7
gene:AT1G08707	0	2	0
gene:AT1G04483	0	0	0
gene:AT1G06257	0	3	0
gene:AT1G31485	0	0	2
gene:AT1G04477	8	31	0
gene:AT1G20691	0	0	5
gene:AT1G53801	0	107	0
gene:AT1G06213	0	3	0
gene:AT1G04123	0	0	0
gene:AT1G09823	0	25	0
gene:AT1G08577	0	0	0
gene:AT1G04295	0	39	3
gene:AT1G67365	0	1	0
gene:AT1G80325	2	34	15
gene:AT1G09457	0	1	0
gene:AT1G06003	0	1	0
gene:AT1G09433	0	5	0
gene:AT1G04297	0	3	0
gene:AT1G09527	0	0	0
gene:AT1G07517	0	1	0
gene:AT1G07967	0	10	0
gene:AT1G08387	0	9	0
gene:AT1G05163	0	2	0
gene:AT1G04837	0	33	0
gene:AT1G06787	0	23	0
gene:AT1G05337	0	20	0
gene:AT1G56242	0	1	0
gene:AT1G07893	0	108	0
gene:AT1G09777	0	5	0
gene:AT1G44125	0	0	51
gene:AT1G09421	0	170	6
gene:AT1G05727	0	11	0
gene:AT1G04047	0	13	0
gene:AT1G08323	0	0	0
gene:AT1G06017	0	22	0
gene:AT1G05837	0	14	1
gene:AT1G05757	0	3	0
gene:AT1G75891	0	0	0
gene:AT1G05867	0	2	0
gene:AT1G08963	0	6	0
gene:AT1G09513	1	164	0
gene:AT1G04487	0	61	0
gene:AT1G05203	0	11	0
gene:AT1G09663	0	5	0
gene:AT1G18382	0	5	2
gene:AT1G17232	0	54	11
gene:AT1G04737	0	7	0
gene:AT1G09463	0	0	0
gene:AT1G04353	0	24	0
gene:AT1G04917	0	4	4
gene:AT1G20515	2	0	8
gene:AT1G07563	0	4	0
gene:AT1G05453	0	37	0
gene:AT1G04433	0	27	0
gene:AT1G06423	0	4	2
gene:AT1G05147	0	0	1
gene:AT1G09517	0	2	0
gene:AT1G04467	9	140	0
gene:AT1G17255	0	24	7
gene:AT1G04103	0	0	0
gene:AT1G04083	2	33	0
gene:AT1G04147	0	13	0
gene:AT1G04473	0	8	0
gene:AT1G04413	0	36	0
gene:AT1G04583	0	0	0
gene:AT1G04767	0	0	0
gene:AT1G07703	0	10	0
gene:AT1G78265	0	205	31
gene:AT1G34844	0	0	0
gene:AT1G05317	0	1	0
gene:AT1G05287	0	5	0
gene:AT1G09447	1	8	0
gene:AT1G07987	0	4	0
gene:AT1G05733	0	3	0
gene:AT1G04953	0	25	0
gene:AT1G05047	0	36	0
gene:AT1G06227	0	7	0
gene:AT1G05723	0	2	0
gene:AT1G69587	18	0	18
gene:AT1G08037	0	30	1
gene:AT1G08537	0	0	0
gene:AT1G09927	0	849	0
gene:AT1G05293	0	5	0
gene:AT1G48698	0	10	0
gene:AT1G05327	0	0	0
gene:AT1G76878	1	145	12
gene:AT1G04463	0	2	34
gene:AT1G04233	0	27	0
gene:AT1G09553	0	2	0
gene:AT1G07663	0	8	0
gene:AT1G09673	0	1	0
gene:AT1G09537	0	3	0
gene:AT1G04887	0	0	0
gene:AT1G06977	4	19	0
gene:AT1G09987	0	12	0
gene:AT1G07997	0	0	0
gene:AT1G04507	0	4	0
gene:AT1G76892	0	7	0
gene:AT1G03997	0	0	0
gene:AT1G07728	0	0	55
gene:AT1G05343	0	8	0
gene:AT1G67328	0	12	1
gene:AT1G29357	6	0	47
gene:AT1G04977	0	61	0
gene:AT1G07587	1	13	0
gene:AT1G08797	0	158	0
gene:AT1G05753	0	32	1
gene:AT1G04237	0	47	0
gene:AT1G08727	0	45	0
gene:AT1G07933	0	0	0
gene:AT1G05077	0	0	0
gene:AT1G06337	0	0	0
gene:AT1G75295	3	12	44
gene:AT1G04013	1	36	0
gene:AT1G05213	2	139	0
gene:AT1G07567	0	13	0
gene:AT1G08657	0	44	0
gene:AT1G06217	0	0	0
gene:AT1G07477	0	4	1
gene:AT1G09233	0	6	0
gene:AT1G07877	1	38	0
gene:AT1G04303	0	20	0
gene:AT1G15175	19	3	20
gene:AT1G07667	0	5	0
gene:AT1G08753	0	32	0
gene:AT1G04567	2	6	0
gene:AT1G09053	0	31	0
gene:AT1G05017	0	14	0
gene:AT1G02952	0	12	0
gene:AT1G08543	0	7	0
gene:AT1G08333	1	2	0
gene:AT1G06153	0	1	0
gene:AT1G51645	0	0	32
gene:AT1G05933	0	18	0
gene:AT1G56612	38	16	58
gene:AT1G05277	5	100	0
gene:AT1G48315	4	26	13
gene:AT1G07607	2	105	0
gene:AT1G05973	0	13	0
gene:AT1G09023	0	0	55
gene:AT1G16489	0	3	4
gene:AT1G27921	3	12	75
gene:AT1G54355	1	89	0
gene:AT1G04343	0	4	0
gene:AT1G04773	0	3	0
gene:AT1G05043	1	25	0
gene:AT1G36992	0	13	0
gene:AT1G03545	0	1	4
gene:AT1G09297	0	2	3
gene:AT1G06265	7	0	19
gene:AT1G26218	0	19	1
gene:AT1G08557	0	1	0
gene:AT1G05243	0	6	0
gene:AT1G07737	0	14	0
gene:AT1G05033	0	8	0
gene:AT1G08043	0	61	1
gene:AT1G33415	13	20	38
gene:AT1G09677	1	24	0
gene:AT1G15002	1	24	2
gene:AT1G09627	0	34	0
gene:AT1G08853	0	0	0
gene:AT1G04927	0	12	0
gene:AT1G04697	0	10	0
gene:AT1G04797	1	2	0
gene:AT1G09757	0	4	0
gene:AT1G04067	0	1	0
gene:AT1G04347	0	22	0
gene:AT1G07547	0	3	0
gene:AT1G09713	0	18	0
gene:AT1G09363	0	174	0
gene:AT1G09557	0	0	0
gene:AT1G08047	1	4	0
gene:AT1G56165	6	1	12
gene:AT1G04577	1	1	0
gene:AT1G08533	0	0	0
gene:AT1G53233	1	270	5
gene:AT1G05777	0	37	0
gene:AT1G04933	0	0	0
gene:AT1G05187	0	3	0
gene:AT1G05083	0	2	0
gene:AT1G09383	0	7	0
gene:AT1G08647	0	3	0
gene:AT1G08073	0	39	1
gene:AT1G04723	1	42	0
gene:AT1G04883	0	83	0
gene:AT1G60505	50	0	50
gene:AT1G09993	1	23	0
gene:AT1G72852	0	0	0
gene:AT1G07853	0	0	0
gene:AT1G08733	0	13	0
gene:AT1G77992	0	15	0
gene:AT1G09783	0	33	0
gene:AT1G04043	0	0	0
gene:AT1G09523	0	39	0
gene:AT1G07823	0	0	0
gene:AT1G08723	0	13	0
gene:AT1G09247	0	8	0
gene:AT1G04097	0	19	0
gene:AT1G04153	1	1	0
gene:AT1G25098	0	0	0
gene:AT1G03993	0	12	0
gene:AT1G04823	0	0	0
gene:AT1G60525	13	2	51
gene:AT1G09327	0	11	0
gene:AT1G08273	0	1	2
gene:AT1G05467	11	54	0
gene:AT1G04707	0	4	0
gene:AT1G08633	0	21	0
gene:AT1G04743	0	0	0
gene:AT1G05763	0	62	0
gene:AT1G08667	0	20	0
gene:AT1G09487	0	0	2
gene:AT1G04533	0	0	0
gene:AT1G04077	0	21	0
gene:AT1G09897	1	18	0
gene:AT1G08087	0	16	0
gene:AT1G08317	0	46	0
gene:AT1G09543	6	34	0
gene:AT1G09963	0	51	0
gene:AT1G01448	27	0	84
gene:AT1G06002	0	17	22
gene:AT1G09267	3	3	0
gene:AT1G09253	0	70	1
gene:AT1G09657	0	0	0
gene:AT1G09863	0	125	17
gene:AT1G07693	0	43	0
gene:AT1G09623	0	15	0
gene:AT1G35545	0	1	0
gene:AT1G09287	2	37	0
gene:AT1G04827	0	3	0
gene:AT1G06653	0	0	0
gene:AT1G07867	0	15	0
gene:AT1G06643	0	0	0
gene:AT1G48267	0	0	0
gene:AT1G18075	3	0	3
gene:AT1G08287	0	0	5
gene:AT1G35501	0	0	0
gene:AT1G21202	0	0	0
gene:AT1G60072	0	0	0
gene:AT1G26975	0	0	0
gene:AT1G04423	0	0	0
gene:AT1G20375	0	0	0
gene:AT1G14071	1	0	1
gene:AT1G07727	0	0	0
gene:AT1G01183	0	0	0
gene:AT1G67195	18	0	18
gene:AT1G52185	0	0	0
gene:AT1G08597	0	36	0
gene:AT1G32713	0	0	0
gene:AT1G77235	1	0	1
gene:AT1G19464	1	0	1
gene:AT1G69795	0	0	0
gene:AT1G09817	0	0	1
gene:AT1G06647	0	0	0
gene:AT1G78206	0	0	0
gene:AT1G62355	0	0	0
gene:AT1G70645	0	0	0
gene:AT1G05637	0	0	0
gene:AT1G07243	0	0	0
gene:AT1G08157	0	0	0
gene:AT1G09213	0	0	0
gene:AT1G61732	1	0	1
gene:AT1G32582	0	0	0
gene:AT1G19371	2	0	2
gene:AT1G07137	0	0	0
gene:AT1G04393	0	0	0
gene:AT1G18879	0	0	0
gene:AT1G07051	1	1	0
gene:AT1G78478	1	2	0
gene:AT1G08303	0	0	0
gene:AT1G61224	0	0	0
gene:AT1G60073	0	0	0
gene:AT1G06903	0	0	0
gene:AT1G07633	0	0	0
gene:AT1G11735	0	0	1
gene:AT1G32992	0	0	0
gene:AT1G06597	0	0	0
gene:AT1G07283	0	0	0
gene:AT1G71002	0	0	0
gene:AT1G04027	3	0	3
gene:AT1G04993	0	0	0
gene:AT1G26985	0	0	0
gene:AT1G55591	0	0	0
gene:AT1G66783	0	0	0
gene:AT1G53687	0	0	0
gene:AT1G08783	0	0	0
gene:AT1G08337	0	0	0
gene:AT1G66795	0	0	0
gene:AT1G26973	0	0	0
gene:AT1G67481	0	0	0
gene:AT1G07357	0	0	0
gene:AT1G76062	0	0	0
gene:AT1G01046	1	0	1
gene:AT1G29265	0	0	0
gene:AT1G62035	1	0	1
gene:AT1G08793	0	0	0
gene:AT1G09687	9	0	9
gene:AT1G61226	0	0	0
gene:AT1G08343	0	0	0
gene:AT1G63005	0	0	0
gene:AT1G69792	0	0	0
gene:AT1G31358	0	0	0
gene:AT1G66725	5	0	5
gene:AT1G53683	0	0	0
gene:AT1G09473	0	0	0
gene:AT1G12294	0	0	0
gene:AT1G31173	26	0	26
gene:AT1G69797	0	0	0
gene:AT1G06623	0	0	0
gene:AT1G73687	0	0	0
gene:AT1G08053	0	0	0
gene:AT1G60025	0	0	0
gene:AT1G08163	0	0	0
gene:AT1G07613	0	0	0
gene:AT1G05627	0	0	0
gene:AT1G48742	0	0	0
gene:AT1G06523	0	0	0
gene:AT1G08813	0	0	0
gene:AT1G76135	0	0	0
gene:AT1G03502	0	0	0
gene:AT1G04267	3	0	3
gene:AT1G06033	0	0	0
gene:AT1G06467	0	0	0
gene:AT1G06277	2	0	2
gene:AT1G06237	0	0	0
gene:AT1G06463	0	0	0
gene:AT1G07903	0	0	0
gene:AT1G19376	0	0	0
gene:AT1G08937	1	0	1
gene:AT1G08107	0	0	0
gene:AT1G05563	0	0	0
gene:AT1G06253	0	0	0
gene:AT1G07593	0	0	0
gene:AT1G04227	0	0	0
gene:AT1G06673	0	0	0
gene:AT1G08643	0	0	0
gene:AT1G05247	0	0	0
gene:AT1G09883	0	0	0
gene:AT1G04527	0	0	0
gene:AT1G08327	0	0	0
gene:AT1G04197	2	0	2
gene:AT1G20015	0	0	0
gene:AT1G08353	0	0	0
gene:AT1G32385	1	0	1
gene:AT1G09333	0	0	0
gene:AT1G74453	7	0	7
gene:AT1G04193	1	0	1
gene:AT1G06233	0	0	1
gene:AT1G06453	0	0	0
gene:AT1G26233	0	0	0
gene:AT1G09877	0	0	0
gene:AT1G05917	0	0	0
gene:AT1G07487	0	0	0
gene:AT1G09873	0	0	0
gene:AT1G12015	0	0	0
gene:AT1G05433	0	0	0
gene:AT1G09533	3	0	3
gene:AT1G04273	1	0	1
gene:AT1G08113	0	0	0
gene:AT1G06457	0	0	0
gene:AT1G04547	0	0	0
gene:AT1G04217	1	0	1
gene:AT1G06273	2	0	2
gene:AT1G74456	2	0	2
gene:AT1G75163	1	0	1
gene:AT1G07957	0	0	0
gene:AT1G08117	0	0	0
gene:AT1G05423	0	0	0
gene:AT1G06243	0	0	0
gene:AT1G04213	0	0	0
gene:AT1G75166	3	0	3
gene:AT1G07393	0	0	0
gene:AT1G05417	0	0	0
gene:AT1G06283	5	0	5
gene:AT1G06247	0	0	0
gene:AT1G03743	0	0	0
gene:AT1G07897	0	0	0
gene:AT1G09467	5	0	5
gene:AT1G04277	1	0	1
gene:AT1G04223	0	0	0
gene:AT1G06397	0	0	0
gene:AT1G19373	0	0	0
gene:AT1G06263	0	0	0
gene:AT1G08347	0	0	0
gene:AT1G04187	0	0	0
gene:AT1G03506	0	0	0
gene:AT1G06667	0	0	0
gene:AT1G03746	0	0	0
gene:AT1G05427	0	0	0
gene:AT1G08123	0	0	0
gene:AT1G06087	1	0	1
gene:AT1G07702	0	3	0
gene:AT1G05997	0	0	0
gene:AT1G03935	2	0	2
gene:AT1G09027	0	0	2
gene:AT1G04517	0	0	0
gene:AT1G09867	0	0	0
gene:AT1G06267	2	0	2
gene:AT1G05993	0	0	0
gene:AT1G12013	0	0	0
gene:AT1G05137	0	0	0
gene:AT1G29071	1	0	1
gene:AT1G06547	0	0	0
gene:AT1G09083	1	0	1
gene:AT1G09787	1	0	1
gene:AT1G09087	0	0	0
gene:AT1G05907	0	0	0
gene:AT1G06553	0	0	0
gene:AT1G05853	0	0	0
gene:AT1G08115	0	0	0
gene:AT1G08987	0	0	0
gene:AT1G05273	0	0	0
gene:AT1G07827	0	0	0
gene:AT1G06877	0	0	0
gene:AT1G09143	0	25	0
gene:AT1G09237	0	0	0
gene:AT1G05057	0	0	0
gene:AT1G04897	0	0	0
gene:AT1G09947	0	0	0
gene:AT1G05673	0	0	0
gene:AT1G61275	1	0	1
gene:AT1G04733	0	0	0
gene:AT1G07883	0	1	0
gene:AT1G04263	0	0	0
gene:AT1G04907	0	0	0
gene:AT1G09893	0	12	0
gene:AT1G07537	0	0	0
gene:AT1G08367	0	0	0
gene:AT1G08737	0	0	0
gene:AT1G06873	0	0	0
gene:AT1G28890	0	0	0
gene:AT1G56840	0	0	0
gene:AT1G72780	0	0	0
gene:AT1G24080	0	0	0
gene:AT1G04320	0	0	0
gene:AT1G57090	0	0	0
gene:AT1G36350	0	0	0
gene:AT1G49020	0	0	0
gene:AT1G56800	0	0	0
gene:AT1G57240	0	0	0
gene:AT1G57230	0	0	0
gene:AT1G11010	0	0	0
gene:AT1G06610	0	0	0
gene:AT1G56880	0	0	0
gene:AT1G57430	0	0	0
gene:AT1G13850	0	0	0
gene:AT1G56790	0	0	0
gene:AT1G28840	0	0	0
gene:AT1G28750	0	0	0
gene:AT1G29210	0	0	0
gene:AT1G57280	0	0	0
gene:AT1G28940	1	1	0
gene:AT1G76330	0	0	0
gene:AT1G12510	0	0	0
gene:AT1G56930	0	0	0
gene:AT1G06860	0	0	0
gene:AT1G57020	0	0	0
gene:AT1G49460	0	0	0
gene:AT1G15090	0	0	0
gene:AT1G01890	0	0	0
gene:AT1G28800	0	0	0
gene:AT1G05390	0	0	0
gene:AT1G20170	0	0	0
gene:AT1G56900	0	0	0
gene:AT1G80250	0	0	0
gene:AT1G43820	0	0	0
gene:AT1G57270	0	0	0
gene:AT1G57050	0	0	0
gene:AT1G02760	0	0	0
gene:AT1G16100	0	0	0
gene:AT1G69000	0	0	0
gene:AT1G57440	0	0	0
gene:AT1G57490	0	0	0
gene:AT1G64120	0	0	0
gene:AT1G68860	0	0	0
gene:AT1G57110	0	0	0
gene:AT1G54670	0	0	0
gene:AT1G56860	0	0	0
gene:AT1G63790	0	0	0
gene:AT1G64420	0	0	0
gene:AT1G28810	0	0	0
gene:AT1G03640	0	0	0
gene:AT1G28990	0	0	0
gene:AT1G57210	0	0	0
gene:AT1G28790	0	0	0
gene:AT1G69300	0	0	0
gene:AT1G76000	0	0	0
gene:AT1G55625	0	0	0
gene:AT1G75970	0	0	0
gene:AT1G49280	0	0	0
gene:AT1G56810	0	0	0
gene:AT1G26490	0	0	0
gene:AT1G57180	0	0	0
gene:AT1G28920	0	0	0
gene:AT1G59570	0	0	0
gene:AT1G28720	0	1	0
gene:AT1G57320	0	0	0
gene:AT1G75570	0	0	0
gene:AT1G57200	0	0	0
gene:AT1G57190	0	0	0
gene:AT1G68770	0	0	0
gene:AT1G77040	0	0	0
gene:AT1G20420	0	0	0
gene:AT1G57530	0	0	0
gene:AT1G52170	0	0	0
gene:AT1G57350	0	0	0
gene:AT1G57070	0	0	0
gene:AT1G79300	0	0	0
gene:AT1G11550	0	0	0
gene:AT1G57220	0	0	0
gene:AT1G45244	0	0	0
gene:AT1G11030	0	0	0
gene:AT1G75070	0	0	0
gene:AT1G75650	0	0	0
gene:AT1G77560	0	0	0
gene:AT1G45234	2	2	0
gene:AT1G08950	0	0	0
gene:AT1G07100	0	0	0
gene:AT1G57000	0	0	0
gene:AT1G52860	0	0	0
gene:AT1G56820	0	0	0
gene:AT1G02600	0	0	0
gene:AT1G57040	0	0	0
gene:AT1G17570	0	0	0
gene:AT1G57340	0	0	0
gene:AT1G17660	0	0	0
gene:AT1G75740	0	0	0
gene:AT1G57520	0	0	0
gene:AT1G28770	0	0	0
gene:AT1G57010	0	0	0
gene:AT1G57460	0	0	0
gene:AT1G57450	0	0	0
gene:AT1G28850	0	0	0
gene:AT1G57130	0	0	0
gene:AT1G28880	0	0	0
gene:AT1G60820	0	0	0
gene:AT1G03570	0	0	0
gene:AT1G57330	0	0	0
gene:AT1G06880	0	0	0
gene:AT1G18430	0	0	0
gene:AT1G57250	0	0	0
gene:AT1G20210	0	0	0
gene:AT1G20820	0	0	0
gene:AT1G18820	0	0	0
gene:AT1G28740	0	0	0
gene:AT1G28930	1	1	0
gene:AT1G57380	0	0	0
gene:AT1G57360	0	0	0
gene:AT1G56750	0	0	0
gene:AT1G02480	0	0	0
gene:AT1G53220	0	0	0
gene:AT1G56870	0	0	0
gene:AT1G78250	0	0	0
gene:AT1G56910	0	0	0
gene:AT1G28970	0	3	0
gene:AT1G61020	0	0	0
gene:AT1G31110	0	0	0
gene:AT1G50100	0	0	0
gene:AT1G15650	0	0	0
gene:AT1G45242	0	0	0
gene:AT1G28830	0	0	0
gene:AT1G56920	0	0	0
gene:AT1G20040	0	0	0
gene:AT1G01270	0	0	0
gene:AT1G08240	0	0	0
gene:AT1G17670	0	0	0
gene:AT1G33370	0	0	0
gene:AT1G68970	0	0	0
gene:AT1G20250	0	0	0
gene:AT1G56780	0	0	0
gene:AT1G28780	0	0	0
gene:AT1G57290	0	0	0
gene:AT1G56850	0	0	0
gene:AT1G56960	0	0	0
gene:AT1G56730	0	0	0
gene:AT1G28980	0	0	0
gene:AT1G56950	0	0	0
gene:AT1G57080	0	0	0
gene:AT1G28910	0	0	0
gene:AT1G57160	0	0	0
gene:AT1G57470	0	0	0
gene:AT1G13720	0	0	0
gene:AT1G57310	0	0	0
gene:AT1G79980	0	0	1
gene:AT1G69130	0	0	0
gene:AT1G12590	0	0	0
gene:AT1G56890	0	0	0
gene:AT1G28870	0	0	0
gene:AT1G03515	0	0	0
gene:AT1G42120	0	0	0
gene:AT1G57390	0	0	0
gene:AT1G06480	0	0	0
gene:AT1G21800	0	0	0
gene:AT1G77190	0	0	0
gene:AT1G57400	0	0	0
gene:AT1G13240	0	0	0
gene:AT1G57030	0	0	0
gene:AT1G56740	0	0	0
gene:AT1G57150	0	0	0
gene:AT1G30830	0	0	0
gene:AT1G52350	0	0	0
gene:AT1G71700	0	0	0
gene:AT1G57100	0	0	0
gene:AT1G57510	0	0	0
gene:AT1G07580	0	0	0
gene:AT1G65830	0	0	0
gene:AT1G32620	0	0	0
gene:AT1G28860	0	0	0
gene:AT1G56770	0	0	0
gene:AT1G53410	1	1	0
gene:AT1G57410	0	0	0
gene:AT1G57260	0	0	0
gene:AT1G57420	0	0	0
gene:AT1G50070	0	0	0
gene:AT1G60840	0	0	0
gene:AT1G15450	0	0	0
gene:AT1G79290	0	0	0
gene:AT1G11640	0	0	0
gene:AT1G57120	0	0	0
gene:AT1G57500	0	0	0
gene:AT1G21420	0	0	0
gene:AT1G13840	0	0	0
gene:AT1G26430	0	0	0
gene:AT1G30430	0	0	0
gene:AT1G28950	0	0	0
gene:AT1G79240	0	0	0
gene:AT1G01870	0	0	0
gene:AT1G74570	0	0	0
gene:AT1G45240	0	0	0
gene:AT1G57300	0	0	0
gene:AT1G68950	0	0	0
gene:AT1G28900	0	0	0
gene:AT1G63510	0	0	0
gene:AT1G49690	0	0	0
gene:AT1G57060	0	0	0
gene:AT1G28820	1	1	0
gene:AT1G16450	0	0	0
gene:AT1G59880	0	0	0
gene:AT1G22320	0	0	0
gene:AT1G57140	0	0	0
gene:AT1G07760	0	0	0
gene:AT1G56830	0	0	0
gene:AT1G73900	0	0	0
gene:AT1G08870	0	0	0
gene:AT1G45246	0	0	0
gene:AT1G28730	0	0	0
gene:AT1G70050	0	0	0
gene:AT1G56980	0	0	0
gene:AT1G57370	0	0	0
gene:AT1G57480	0	0	0
gene:AT1G45238	0	0	0
gene:AT1G13010	0	0	0
gene:AT1G56970	0	0	0
gene:AT1G04720	0	0	0
gene:AT1G74610	0	0	0
gene:AT1G09110	0	0	0
gene:AT1G60910	0	0	0
gene:AT1G56760	0	0	0
gene:AT1G60580	0	0	0
gene:AT1G80430	0	0	0
gene:AT1G48080	0	0	0
gene:AT1G57170	0	0	0
gene:AT1G05980	0	0	0
gene:AT1G61880	0	0	0
gene:AT1G10440	0	0	0
gene:AT1G56990	0	0	0
gene:AT1G61910	0	0	0
gene:AT1G56940	0	0	0
gene:AT1G69252	123	0	123
gene:AT1G68872	8	3	14
gene:AT1G57835	0	0	0
gene:AT1G52615	0	0	0
gene:AT1G67105	8	0	8
gene:AT1G22403	16	1	15
gene:AT1G08493	0	0	0
gene:AT1G09277	0	0	0
gene:AT1G05547	0	0	0
gene:AT1G11185	2	0	2
gene:AT1G16635	0	0	0
gene:AT1G43765	1	0	1
gene:AT1G06797	0	0	0
gene:AT1G52347	0	0	0
gene:AT1G64563	1	0	1
gene:AT1G04867	0	0	0
gene:AT1G05697	0	0	0
gene:AT1G50659	0	41	1
gene:AT1G46554	62	0	62
gene:AT1G07507	0	0	0
gene:AT1G09073	0	0	0
gene:AT1G08253	0	0	0
gene:AT1G33615	5	2	6
gene:AT1G34392	0	0	0
gene:AT1G23052	0	5	24
gene:AT1G50055	18	0	18
gene:AT1G64618	2	0	2
gene:AT1G70518	18	0	18
gene:AT1G77138	3	0	3
gene:AT1G55525	0	0	0
gene:AT1G05813	0	0	0
gene:AT1G07257	0	0	0
gene:AT1G21529	0	0	0
gene:AT1G09583	0	0	0
gene:AT1G49832	1	0	1
gene:AT1G66173	9	0	9
gene:AT1G58590	0	0	0
gene:AT1G49952	2	0	2
gene:AT1G11175	95	0	95
gene:AT1G31935	14	0	14
gene:AT1G64572	17	0	17
gene:AT1G70185	0	0	0
gene:AT1G26235	0	0	0
gene:AT1G34418	54	0	54
gene:AT1G08823	0	0	0
gene:AT1G25175	0	0	0
gene:AT1G11592	15	1	37
gene:AT1G58808	0	0	0
gene:AT1G70581	1	0	1
gene:AT1G24068	0	0	0
gene:AT1G08933	0	0	0
gene:AT1G19968	1	0	1
gene:AT1G14518	0	0	0
gene:AT1G06677	0	0	0
gene:AT1G15405	0	0	0
gene:AT1G04425	3	0	3
gene:AT1G10682	76	0	76
gene:AT1G78865	3	0	3
gene:AT1G32172	1	1	0
gene:AT1G26558	14	0	14
gene:AT1G07977	0	0	0
gene:AT1G18745	2	0	2
gene:AT1G67238	0	0	0
gene:AT1G79075	47	0	47
gene:AT1G31258	0	0	0
gene:AT5G16970	202	0	202
gene:AT5G41480	39	0	39
gene:AT5G15008	0	0	0
gene:AT5G07360	99	0	99
gene:AT5G46240	67	1	67
gene:AT5G62260	0	0	0
gene:AT5G35715	0	2	0
gene:AT5G41908	0	0	0
gene:AT5G20470	0	0	0
gene:AT5G04950	6	0	6
gene:AT5G50110	34	0	34
gene:AT5G66670	0	0	0
gene:AT5G23000	0	0	0
gene:AT5G03560	21	0	21
gene:AT5G46260	103	1	102
gene:AT5G27680	10	1	9
gene:AT5G61960	187	0	187
gene:AT5G15420	0	0	0
gene:AT5G06020	0	0	0
gene:AT5G18730	3	0	7
gene:AT5G67570	107	1	107
gene:AT5G29054	0	0	0
gene:AT5G57625	0	0	0
gene:AT5G66440	31	1	30
gene:AT5G51680	0	34	1
gene:AT5G54610	27	2	27
gene:AT5G20560	0	0	0
gene:AT5G65470	87	0	87
gene:AT5G66420	150	0	152
gene:AT5G62750	0	0	0
gene:AT5G50000	278	0	278
gene:AT5G63820	7	0	7
gene:AT5G26220	8	0	8
gene:AT5G15730	60	0	60
gene:AT5G61930	22	15	22
gene:AT5G08760	31	0	31
gene:AT5G42110	19	0	19
gene:AT5G23030	0	0	0
gene:AT5G20250	3550	2	3548
gene:AT5G08070	8	0	8
gene:AT5G08450	218	0	218
gene:AT5G14030	296	0	297
gene:AT5G66080	25	0	25
gene:AT5G05340	6	0	6
gene:AT5G45440	7	0	7
gene:AT5G25380	0	0	0
gene:AT5G56920	0	0	0
gene:AT5G38000	0	0	0
gene:AT5G15050	44	0	44
gene:AT5G53670	0	0	0
gene:AT5G44630	0	0	0
gene:AT5G05950	44	0	44
gene:AT5G63810	505	0	505
gene:AT5G02340	0	0	0
gene:AT5G24100	0	0	0
gene:AT5G48545	102	0	102
gene:AT5G56950	95	0	95
gene:AT5G58400	0	0	0
gene:AT5G39510	205	0	214
gene:AT5G23090	41	0	41
gene:AT5G45920	6	0	6
